#BGC Name	Family Number
CS200_c00001_NODE_1_...cluster272	3101
CS204_c00001_NODE_1_...cluster192	3101
CS204_c00001_NODE_1_...cluster194	3101
CS204_c00001_NODE_1_...cluster198	3101
CS211_c00001_NODE_1_...cluster181	3101
CS211_c00001_NODE_1_...cluster241	3101
CS211_c00001_NODE_1_...cluster242	3101
CS211_c00001_NODE_1_...cluster250	3101
CS211_c00001_NODE_1_...cluster256	3101
CS211_c00001_NODE_1_...cluster263	3101
CS211_c00001_NODE_1_...cluster265	3101
CS783_c00001_NODE_1_...cluster124	3101
CS211_c00001_NODE_1_...cluster103	3116
CS211_c00001_NODE_1_...cluster249	3116
CS211_c00001_NODE_1_...cluster277	3116
CS783_c00001_NODE_1_...cluster139	3116
