#BGC Name	Family Number
CS783_c00001_NODE_1_...cluster124	3101
CS783_c00001_NODE_1_...cluster126	3103
CS783_c00001_NODE_1_...cluster127	3104
CS783_c00001_NODE_1_...cluster133	3110
CS783_c00001_NODE_1_...cluster139	3116
CS783_c00001_NODE_1_...cluster145	3122
CS783_c00001_NODE_1_...cluster147	3124
CS783_c00001_NODE_1_...cluster154	3131
CS783_c00001_NODE_1_...cluster157	3134
CS783_c00001_NODE_1_...cluster160	3137
